flightNumber,planeRows,planeColumns,totalPassengers,luggagePercentage,doubleExit,passengerID,seatLocation,speedQueue,speedExiting,hasLuggage,luggageLocation,luggagePickupTime
FCCD21838,30,6,180,15,true,6b2a593b-8b9d-483f-afa8-073813f40401,9_3,4,3,false,,
FCCD21838,30,6,180,15,true,b912ba75-a829-4e0b-b2e4-9dd638d31cd8,9_4,2,3,false,,
FCCD21838,30,6,180,15,true,81454e52-047b-465e-a474-e670a132f763,9_5,3,4,false,,
FCCD21838,30,6,180,15,true,84c41e0b-1bac-4846-bc53-2ea4e71c5e72,9_6,4,2,false,,
FCCD21838,30,6,180,15,true,a59beb30-6f0c-4835-ba6f-14318335bae4,10_1,1,3,false,,
FCCD21838,30,6,180,15,true,a07ec5b7-fc76-42ba-962a-361a0ab58390,10_2,1,4,true,10_2,3
FCCD21838,30,6,180,15,true,27f0ffb9-0ad8-4d45-87c4-06e4a9c61276,10_3,2,3,false,,
FCCD21838,30,6,180,15,true,da8e72b2-0be5-42e0-8f2a-c2ef7e3a787f,10_4,3,2,true,10_4,4
FCCD21838,30,6,180,15,true,3b79332c-1935-4d76-8fe3-ebf877ae9b96,10_5,1,4,true,10_5,3
FCCD21838,30,6,180,15,true,8279dc82-407b-4f37-8b87-d64d6d9683c6,10_6,1,2,false,,
FCCD21838,30,6,180,15,true,e14f2e10-b9ef-4240-bc3f-7a045b581b52,11_1,3,4,false,,
FCCD21838,30,6,180,15,true,c0ec84f7-2b94-4798-8caa-d6e097d63010,11_2,3,2,false,,
FCCD21838,30,6,180,15,true,f2b6089c-3e03-4cb4-9b12-57d5af06e3ea,11_3,1,4,false,,
FCCD21838,30,6,180,15,true,dc079534-e551-4ff1-82e3-833731c6b5b3,11_4,1,4,false,,
FCCD21838,30,6,180,15,true,f8c30181-f0b3-4efe-9dd2-7b94e4db273c,11_5,4,2,false,,
FCCD21838,30,6,180,15,true,af299097-7838-4ae6-9fd9-16dc81db96ca,11_6,3,3,false,,
FCCD21838,30,6,180,15,true,6629aa4d-f256-42ee-8aea-a3667dfecf7c,12_1,2,3,false,,
FCCD21838,30,6,180,15,true,ad9b12e4-0407-4f8b-a00b-03305947acef,12_2,3,4,false,,
FCCD21838,30,6,180,15,true,fc0cea12-cdba-4c2f-8d35-400dc1bfad8c,12_3,4,3,false,,
FCCD21838,30,6,180,15,true,bea439a8-5f64-4f01-bf7d-bbcce9e2a87c,12_4,3,3,false,,
FCCD21838,30,6,180,15,true,d863101f-062f-46ce-a040-3cb995d3ad00,12_5,2,4,true,12_5,2
FCCD21838,30,6,180,15,true,50bd1544-e0b1-482b-8a4a-e6e854908643,12_6,3,3,false,,
FCCD21838,30,6,180,15,true,4b67059a-b8f3-4c72-a638-2e8dd0c54970,13_1,4,3,false,,
FCCD21838,30,6,180,15,true,6101de2f-45d8-4a40-9f33-ea42b28f84cc,13_2,4,3,false,,
FCCD21838,30,6,180,15,true,846cfd26-f0fd-42a5-9ebe-55732b1c6372,13_3,1,4,false,,
FCCD21838,30,6,180,15,true,624acc6c-1873-49a2-8283-792b29bd1719,13_4,4,4,false,,
FCCD21838,30,6,180,15,true,beac3304-6ff6-405b-84a2-b598fc4e3e85,13_5,1,4,false,,
FCCD21838,30,6,180,15,true,1e5d1a70-d68e-4cdc-a235-4ecd6647f821,13_6,1,3,false,,
FCCD21838,30,6,180,15,true,91e95ac7-b5ee-44d0-8d75-40d3133639bc,14_1,3,2,false,,
FCCD21838,30,6,180,15,true,f23aeb71-cf93-4f2a-a7dd-8cd37b76531c,14_2,1,3,false,,
FCCD21838,30,6,180,15,true,427f9300-f647-46ae-80f0-458e66dd2c16,14_3,3,2,false,,
FCCD21838,30,6,180,15,true,94c9b608-1555-4482-92c0-0cfd157e0b0a,14_4,2,2,false,,
FCCD21838,30,6,180,15,true,a3d0ddd2-4d58-46ab-aad7-208db3630c59,14_5,4,3,false,,
FCCD21838,30,6,180,15,true,40891b83-4f91-4deb-a933-2dcc1bd9b12a,14_6,1,2,false,,
FCCD21838,30,6,180,15,true,0f173e74-ac7e-4e69-8482-f1a6a9859959,15_1,3,4,false,,
FCCD21838,30,6,180,15,true,94c52846-3232-4bbb-a2b1-58d84644922d,15_2,2,3,true,15_2,2
FCCD21838,30,6,180,15,true,b225f65a-ad10-4c5a-845f-ebd11257e76c,15_3,1,2,false,,
FCCD21838,30,6,180,15,true,861e41f2-5963-4cd3-9b27-0b08f0e0ba59,15_4,2,2,false,,
FCCD21838,30,6,180,15,true,bf3503b7-8e9f-4f71-a736-64b6e2d68298,15_5,2,3,true,15_5,3
FCCD21838,30,6,180,15,true,ce6736eb-3710-4285-a5ca-020724688258,15_6,2,4,false,,
FCCD21838,30,6,180,15,true,05a7209a-5b41-4fd3-8765-48f81d353101,16_1,4,3,false,,
FCCD21838,30,6,180,15,true,31899b4e-7ab9-44b9-8d22-291cb0158b59,16_2,3,3,false,,
FCCD21838,30,6,180,15,true,3fc16c8f-8b0e-46bb-a3f8-aaf70a3dbe2c,16_3,4,2,false,,
FCCD21838,30,6,180,15,true,17db1029-94ca-4973-b06f-60ac5cd6338b,16_4,3,4,false,,
FCCD21838,30,6,180,15,true,c8684dc6-3d4e-4c4e-9a85-febffb208ccd,16_5,4,4,false,,
FCCD21838,30,6,180,15,true,90342e9c-1cf5-4346-a887-112c053d4bb3,16_6,2,2,false,,
FCCD21838,30,6,180,15,true,700718e2-55cc-415e-a4bb-80d9c8443b65,17_1,1,2,true,17_1,3
FCCD21838,30,6,180,15,true,dc35596a-c86d-455a-88d9-6e9a7570a17c,17_2,2,3,false,,
FCCD21838,30,6,180,15,true,0f9629d8-a171-4544-9dba-76b0e61427dc,17_3,4,3,false,,
FCCD21838,30,6,180,15,true,f779d343-5ae2-476e-a0c7-529d153b68aa,17_4,2,4,false,,
FCCD21838,30,6,180,15,true,0451655b-3c9e-4d48-a372-dd0a123714d2,17_5,3,2,false,,
FCCD21838,30,6,180,15,true,19ac3ff1-6e47-47a4-b775-f569fab48fff,17_6,2,3,false,,
FCCD21838,30,6,180,15,true,0a6e3cbf-e9df-47c2-b568-40e04f3c06ae,18_1,2,3,false,,
FCCD21838,30,6,180,15,true,93194746-4046-44a4-820c-3dc58ef50353,18_2,2,3,false,,
FCCD21838,30,6,180,15,true,1f1f04fb-b353-4ffb-a301-0850e5f79bb4,18_3,1,3,false,,
FCCD21838,30,6,180,15,true,5c46e1b0-bf4f-49d9-83e3-264d9f08cd40,18_4,1,2,false,,
FCCD21838,30,6,180,15,true,296a737d-2302-45c0-989a-aca844c4abe5,18_5,1,4,false,,
FCCD21838,30,6,180,15,true,6dd28141-5b68-4c9d-9c7d-ff8622a284ff,18_6,4,3,false,,
FCCD21838,30,6,180,15,true,13b77edc-5552-4bc6-a8e1-7226cd7e83a9,19_1,4,2,false,,
FCCD21838,30,6,180,15,true,abca3b45-814f-4610-894a-f9c67b04a2ab,19_2,1,3,true,19_2,5
FCCD21838,30,6,180,15,true,2e7fb44b-1ccb-474a-9196-d99170c58f21,19_3,3,3,false,,
FCCD21838,30,6,180,15,true,a81cc1d2-c376-40c5-bf3c-5b932f3d8e9b,19_4,3,4,false,,
FCCD21838,30,6,180,15,true,d68c473c-915b-4d30-b645-3d8b4f541910,19_5,2,4,false,,
FCCD21838,30,6,180,15,true,b0fae07d-fc59-41b3-a8c9-340ab4f0c5c8,19_6,3,2,true,19_6,3
FCCD21838,30,6,180,15,true,86165e23-b6ad-42f4-80d3-3a16d09e359a,20_1,4,4,false,,
FCCD21838,30,6,180,15,true,9fe510ff-9668-4694-bdc0-fa7e00af473f,20_2,2,2,false,,
FCCD21838,30,6,180,15,true,8e24a322-875c-4803-8d2d-9c79894e6497,20_3,4,2,false,,
FCCD21838,30,6,180,15,true,2a113922-536f-4445-b6d4-bed0914aa41c,20_4,4,2,false,,
FCCD21838,30,6,180,15,true,4e185996-dcd0-4cc9-8059-d1a3c85f0000,20_5,1,3,false,,
FCCD21838,30,6,180,15,true,ebd56b6b-1d8a-41dd-8763-549aa6d53d1f,20_6,4,4,true,20_6,2
FCCD21838,30,6,180,15,true,b84ff1ca-3d45-4d7d-b2cd-e400dbdbf1b1,21_1,1,3,false,,
FCCD21838,30,6,180,15,true,6a0bb5f0-7ead-48c3-a308-38eb09f2bc44,21_2,1,3,true,21_2,5
FCCD21838,30,6,180,15,true,b380c6f8-0bf3-4d81-ab2a-225a271f18e1,21_3,3,2,false,,
FCCD21838,30,6,180,15,true,1b76ee0e-eeb7-4734-b3a4-430174a31a8d,21_4,3,3,false,,
FCCD21838,30,6,180,15,true,583eb7ff-89c5-4775-b2f7-cfec4e590331,21_5,3,3,false,,
FCCD21838,30,6,180,15,true,3d29b05e-1c68-47d2-b3a0-0c29b7b94052,21_6,3,3,false,,
FCCD21838,30,6,180,15,true,2a44d674-ae0e-440e-a030-30c4a32b9dbe,22_1,3,2,true,22_1,4
FCCD21838,30,6,180,15,true,ef31b3e8-dcc2-4bc7-afde-2591cc7e97b0,22_2,4,4,false,,
FCCD21838,30,6,180,15,true,911dd72a-8d40-4e30-97f7-25f622706b0b,22_3,4,3,false,,
FCCD21838,30,6,180,15,true,c2ffb244-4ed6-4ab5-9dea-bfa48128d55b,22_4,2,4,false,,
FCCD21838,30,6,180,15,true,9ac54d3d-f807-4731-9c48-929d9dd79ef8,22_5,3,4,false,,
FCCD21838,30,6,180,15,true,6b8733df-e9bf-422e-8b78-e71b91c50fb0,22_6,1,3,false,,
FCCD21838,30,6,180,15,true,8bba0a81-a7c1-443e-8ec0-ab9ca1e164e1,23_1,4,3,false,,
FCCD21838,30,6,180,15,true,b24c990a-23df-470d-92bc-e7023ade75d8,23_2,3,4,false,,
FCCD21838,30,6,180,15,true,54a0e869-2031-4f1b-98ff-347c01e13f6e,23_3,1,3,false,,
FCCD21838,30,6,180,15,true,908eadc5-f91d-4c0c-bc11-2e088b284512,23_4,2,2,false,,
FCCD21838,30,6,180,15,true,e0b3a83d-85eb-4395-8881-33c13f0b734d,23_5,1,3,false,,
FCCD21838,30,6,180,15,true,5b59a963-3146-48be-b9e2-c19900102532,23_6,4,4,false,,
FCCD21838,30,6,180,15,true,3c7f4286-2082-48de-9b55-8d8af9f2a457,24_1,3,4,true,24_1,2
FCCD21838,30,6,180,15,true,04cc79e5-1412-4737-b81d-17f2ec210bed,24_2,2,2,false,,
FCCD21838,30,6,180,15,true,4d00c748-1d29-4bb2-bc86-27ea0ad7ec83,24_3,3,3,false,,
FCCD21838,30,6,180,15,true,5269c360-99c1-4b4c-a434-6cc8ee0ef6cc,24_4,4,3,false,,
FCCD21838,30,6,180,15,true,5db21bd6-2b43-4b4f-870f-c21fe56903ce,24_5,1,4,false,,
FCCD21838,30,6,180,15,true,9d3f62de-6f43-434e-9151-bf0b72da36e9,24_6,3,3,true,24_6,4
FCCD21838,30,6,180,15,true,50ee4d26-c44b-4b53-a766-4bc011558f19,25_1,2,2,false,,
FCCD21838,30,6,180,15,true,83e899a0-6a6e-4baa-8822-b2c50de8f1d0,25_2,3,3,true,25_2,3
FCCD21838,30,6,180,15,true,24acc0d4-5b76-418f-bdcb-736bb9d8ca14,25_3,3,2,false,,
FCCD21838,30,6,180,15,true,0e64a84f-94d9-42df-9b75-17466e44f059,25_4,4,4,false,,
FCCD21838,30,6,180,15,true,8a5e7559-7296-4adc-8239-557bc686b999,25_5,1,3,true,25_5,5
FCCD21838,30,6,180,15,true,281ade96-486d-4c9b-8d20-fe22b2beb626,25_6,1,4,false,,
FCCD21838,30,6,180,15,true,e6104be7-2991-4234-bf7c-2190dd7cf365,26_1,2,4,true,26_1,2
FCCD21838,30,6,180,15,true,a7b89998-a851-47d5-838f-65881a12420e,26_2,4,2,false,,
FCCD21838,30,6,180,15,true,68147c09-eba1-492c-8297-eb1d28651f7a,26_3,2,2,false,,
FCCD21838,30,6,180,15,true,5d805c00-e1ee-466d-bffc-9d609aaa1521,26_4,3,3,false,,
FCCD21838,30,6,180,15,true,9e736aab-419d-4a33-9bb6-cc21d11e463d,26_5,4,3,false,,
FCCD21838,30,6,180,15,true,39293fe3-6050-4eb6-b2ed-0ca39c106792,26_6,4,3,false,,
FCCD21838,30,6,180,15,true,4d966e89-2cb5-45d1-9c13-45664a9f7df3,27_1,2,4,false,,
FCCD21838,30,6,180,15,true,f7f4dcac-d521-4ef2-8337-1bf1bbf794b2,27_2,1,4,false,,
FCCD21838,30,6,180,15,true,f9efed32-128b-4654-acb3-7e54cec70e5e,27_3,4,2,true,27_3,3
FCCD21838,30,6,180,15,true,f606a09b-dec9-4f85-8df3-56d196e0e65a,27_4,1,4,false,,
FCCD21838,30,6,180,15,true,06784d9f-59ed-4f12-b661-3f09a253c652,27_5,2,3,false,,
FCCD21838,30,6,180,15,true,5ba32dd7-dc15-49e5-8162-f19499c60e83,27_6,4,2,false,,
FCCD21838,30,6,180,15,true,4a451ed9-a505-45aa-97a1-a66334dd8b20,28_1,2,4,false,,
FCCD21838,30,6,180,15,true,167fbc94-a48c-49aa-b22a-7fd5688ed1d0,28_2,2,3,false,,
FCCD21838,30,6,180,15,true,481c8290-bf78-406b-8340-36a4f86e48f4,28_3,1,3,false,,
FCCD21838,30,6,180,15,true,3b07fffa-ff41-4fcf-9297-13ca21036908,28_4,2,2,false,,
FCCD21838,30,6,180,15,true,ff809ded-70dd-4a05-a706-52b7f32e7d17,28_5,4,4,false,,
FCCD21838,30,6,180,15,true,cf044912-6017-48a4-8a33-e2b37c3499a8,28_6,1,2,false,,
FCCD21838,30,6,180,15,true,f34ddfb3-77e8-46ad-8780-d55a351f7cd8,29_1,2,4,false,,
FCCD21838,30,6,180,15,true,de55df43-0cf6-4174-95a4-99ea36dcc19c,29_2,2,2,false,,
FCCD21838,30,6,180,15,true,c6482343-b761-4e99-b3a0-e3d1f2009520,29_3,1,4,false,,
FCCD21838,30,6,180,15,true,f7926d21-6255-439b-ab74-c4d177a9387c,29_4,1,2,false,,
FCCD21838,30,6,180,15,true,b0e5622c-df25-48e6-b7b0-4e5d9e0f0600,29_5,1,2,false,,
FCCD21838,30,6,180,15,true,2a7746ea-b26d-4b62-9d4d-2b83425e2e6b,29_6,3,2,false,,
FCCD21838,30,6,180,15,true,d516d1f5-3fd4-4c0b-a488-1377c27d3b13,30_1,1,2,false,,
FCCD21838,30,6,180,15,true,2c128b76-4e41-4fdd-b58b-9d9151f6d9c0,30_2,3,4,false,,
FCCD21838,30,6,180,15,true,fbb7be72-8e52-435d-b0fa-e87c5b97234d,30_3,3,3,false,,
FCCD21838,30,6,180,15,true,d70de1df-26ca-4124-a78a-9de6f4ec7b9b,30_4,4,4,false,,
FCCD21838,30,6,180,15,true,14c191dd-7f5c-4e6d-9ae9-55993ceb6adc,30_5,3,2,false,,
FCCD21838,30,6,180,15,true,246410e0-1796-470a-b59d-ebf5bf37421d,30_6,4,3,false,,
F6AF9F900,30,6,180,15,true,77fc5ee9-52b7-4122-9d2b-3491c8ad44f1,1_1,1,4,false,,
F6AF9F900,30,6,180,15,true,d0e7316e-58bd-4ec6-905b-c96ce155c548,1_2,2,3,false,,
F6AF9F900,30,6,180,15,true,2ed9c439-7032-4303-a277-1b7ac72ffca4,1_3,3,2,false,,
F6AF9F900,30,6,180,15,true,f744f8f9-caac-4e12-b218-46b07bcdacb0,1_4,1,2,true,1_4,2
F6AF9F900,30,6,180,15,true,728fdf03-4233-470c-89ee-85a63ca3262f,1_5,3,4,false,,
F6AF9F900,30,6,180,15,true,a08d9709-4801-4d13-9ca7-9758a753f316,1_6,2,3,true,1_6,3
F6AF9F900,30,6,180,15,true,dea35564-ce66-466b-864f-d694c2b6fa94,2_1,1,4,true,2_1,5
F6AF9F900,30,6,180,15,true,5350e471-21ba-4e3b-8f9f-7da303a7513b,2_2,2,2,false,,
F6AF9F900,30,6,180,15,true,e8facb1b-751b-47f5-a54a-2e26fbb5203b,2_3,4,2,false,,
F6AF9F900,30,6,180,15,true,e6a478a3-4acf-4e9a-9251-ca85cba26b54,2_4,4,4,false,,
F6AF9F900,30,6,180,15,true,4b1ce55d-22c3-4508-bbba-90ab40ccbd96,2_5,3,4,true,2_5,2
F6AF9F900,30,6,180,15,true,f04c21fe-63c1-455f-b5fb-4976f808782a,2_6,4,4,false,,
F6AF9F900,30,6,180,15,true,a66f3e90-f066-402d-9f19-5b7832dbf7fc,3_1,2,2,false,,
F6AF9F900,30,6,180,15,true,e53216ca-c19b-46bc-a84e-e5bbf54bd126,3_2,4,4,false,,
F6AF9F900,30,6,180,15,true,890737ab-c4c5-447b-adf2-207d3c8ca937,3_3,3,3,false,,
F6AF9F900,30,6,180,15,true,a1b25943-04ee-4d5b-97ec-42ceb5d76c31,3_4,1,4,false,,
F6AF9F900,30,6,180,15,true,50b55b6e-cc19-44c2-8e1f-8a37b00b3088,3_5,3,3,false,,
F6AF9F900,30,6,180,15,true,7ee4cfca-8a91-4927-9ca3-0660e46afecf,3_6,3,4,false,,
F6AF9F900,30,6,180,15,true,717f7539-6de2-4b6c-9239-112569c416d2,4_1,4,4,false,,
F6AF9F900,30,6,180,15,true,82565117-92d6-4402-9b2c-be7358e4e986,4_2,3,2,false,,
F6AF9F900,30,6,180,15,true,37b4365e-4d00-467a-8d5a-d052a9748ebe,4_3,2,4,false,,
F6AF9F900,30,6,180,15,true,2e58625d-881d-4b3b-89de-32a2840332c1,4_4,3,3,false,,
F6AF9F900,30,6,180,15,true,b5112316-1b44-4e1c-9f7e-c503470de01f,4_5,3,4,false,,
F6AF9F900,30,6,180,15,true,636d0a52-58e7-4fdb-9d83-6b966b0a094f,4_6,1,3,false,,
F6AF9F900,30,6,180,15,true,1c2b13d4-f056-41f6-9f41-171401fcf9d7,5_1,1,2,false,,
F6AF9F900,30,6,180,15,true,30fd36a5-a950-4b71-a8cc-344b89dd5cab,5_2,3,2,true,5_2,4
F6AF9F900,30,6,180,15,true,a13cedd2-7b3f-41d6-a68b-e330b3c96660,5_3,3,3,false,,
F6AF9F900,30,6,180,15,true,c5085583-64ee-4ee3-a03f-422193a20565,5_4,4,2,false,,
F6AF9F900,30,6,180,15,true,d31602b1-be09-4cc4-a2d9-b8c57d7642f9,5_5,1,4,false,,
F6AF9F900,30,6,180,15,true,66363818-b3dd-4f2f-8425-1741225f09c4,5_6,4,3,false,,
F6AF9F900,30,6,180,15,true,d1dd4dc0-1ffb-4356-a0de-82b2a8cd327f,6_1,2,3,false,,
F6AF9F900,30,6,180,15,true,37a1d0e9-f95a-47c5-83bc-87fb910c8aa7,6_2,3,3,false,,
F6AF9F900,30,6,180,15,true,d9a5f53e-31a7-47db-999c-713795c70f7e,6_3,2,2,false,,
F6AF9F900,30,6,180,15,true,d407eed2-d871-497a-9b41-96765fb0a7f7,6_4,3,4,false,,
F6AF9F900,30,6,180,15,true,d9a6aa63-c12a-4604-8e2b-67de9af7f277,6_5,1,4,false,,
F6AF9F900,30,6,180,15,true,bcf6d686-062e-492c-8a58-1c8c8f58f858,6_6,2,2,false,,
F6AF9F900,30,6,180,15,true,45ce3bf1-7d8d-489f-8cee-e8f230aeabd6,7_1,4,2,false,,
F6AF9F900,30,6,180,15,true,7f21c703-502b-486b-ab2c-5553b7da1eae,7_2,4,4,false,,
F6AF9F900,30,6,180,15,true,3085d209-4425-4911-89b8-ff79a3888a27,7_3,1,2,true,7_3,2
F6AF9F900,30,6,180,15,true,f0aeb583-9eab-4bd6-9868-6a42a3a5112c,7_4,3,3,false,,
F6AF9F900,30,6,180,15,true,4af8de0f-837c-4425-a9cc-2add4a002e2d,7_5,1,4,false,,
F6AF9F900,30,6,180,15,true,4ac27955-644a-400d-b629-db9b09f71987,7_6,2,3,false,,
F6AF9F900,30,6,180,15,true,3736478a-fd32-4039-8c64-45aa348e8cf0,8_1,3,3,false,,
F6AF9F900,30,6,180,15,true,7b2f63ab-1d03-4811-98b8-6be2d5a08257,8_2,3,3,false,,
F6AF9F900,30,6,180,15,true,a8fadac5-183f-44c9-8132-f3b2ebb475de,8_3,1,4,false,,
F6AF9F900,30,6,180,15,true,0039f12d-94ed-4f47-93e0-ad28d2380937,8_4,1,4,true,8_4,3
F6AF9F900,30,6,180,15,true,e7a71d95-504e-43c2-a370-fa98068f1fe3,8_5,2,3,false,,
F6AF9F900,30,6,180,15,true,1069c731-770e-4204-82d8-3a7744d6876b,8_6,1,4,false,,
F6AF9F900,30,6,180,15,true,92e35174-4678-439b-96c9-05e3cefaa3d8,9_1,2,4,true,9_1,3
F6AF9F900,30,6,180,15,true,4d6b76a5-5721-4ab0-9b97-855cf28c5f23,9_2,2,4,false,,
F6AF9F900,30,6,180,15,true,939e9d6d-9e91-44ed-a9e6-7da2fa799c87,9_3,3,3,false,,
F6AF9F900,30,6,180,15,true,eb1a17d2-5424-49ca-a900-8344c0d0b932,9_4,2,2,false,,
F6AF9F900,30,6,180,15,true,ce602456-c4fb-4fe5-af27-7659462a3e1c,9_5,2,3,false,,
F6AF9F900,30,6,180,15,true,e58fdeb1-0bb2-49ae-b97b-47aecf1b1d66,9_6,1,4,false,,
F6AF9F900,30,6,180,15,true,4d22a254-ad94-48a8-9641-eebf68292a4e,10_1,2,2,false,,
F6AF9F900,30,6,180,15,true,7f96bad5-329e-4908-bef9-2c1e1ff2afaf,10_2,3,2,false,,
F6AF9F900,30,6,180,15,true,c9f1ae8a-5b59-4aa1-9805-c8ad73f8bebe,10_3,4,2,true,10_3,2
F6AF9F900,30,6,180,15,true,90c744ea-a8f9-416d-943c-8e2bf8cb6a6a,10_4,3,2,false,,
F6AF9F900,30,6,180,15,true,eb13ae07-51c5-4125-b8d2-0835bfb036d9,10_5,3,3,false,,
F6AF9F900,30,6,180,15,true,e7d765f1-14ef-4985-862e-3b95f047a13f,10_6,4,4,false,,
F6AF9F900,30,6,180,15,true,f9695d13-ad08-4c35-9829-aa65e0b4c89e,11_1,4,3,false,,
F6AF9F900,30,6,180,15,true,ce51173d-40d0-436b-95f0-59b1c803ca70,11_2,1,4,false,,
F6AF9F900,30,6,180,15,true,dd895582-8731-428f-b64f-dec12ecd9441,11_3,2,4,false,,
F6AF9F900,30,6,180,15,true,42bcdf1e-3c1d-41f9-99e2-105883a50e85,11_4,4,4,false,,
F6AF9F900,30,6,180,15,true,8231676d-ba1e-4a66-8c9e-b2129cd76e73,11_5,2,3,false,,
F6AF9F900,30,6,180,15,true,5b7ba1c8-28d9-4451-aded-1c384f551eed,11_6,2,3,false,,
F6AF9F900,30,6,180,15,true,eb8ff5da-4a17-48dd-826a-4ac97f85739b,12_1,3,4,true,12_1,2
F6AF9F900,30,6,180,15,true,1c25468f-4579-4c11-9864-d6bcd835a67b,12_2,2,2,false,,
F6AF9F900,30,6,180,15,true,1ebe1848-04b2-4952-a199-0a4dd2b510f4,12_3,3,3,false,,
F6AF9F900,30,6,180,15,true,5d383fc3-3bd5-4972-b1ca-b0de3de822dc,12_4,1,2,false,,
F6AF9F900,30,6,180,15,true,88f741f7-af2f-4e74-a777-17d6afc002f2,12_5,4,3,true,12_5,2
F6AF9F900,30,6,180,15,true,4a8e6fac-7cb1-4ff8-ad0f-96fb22a91e48,12_6,3,3,false,,
F6AF9F900,30,6,180,15,true,6d73529b-56bf-4b26-8035-bb38fcca3358,13_1,4,3,false,,
F6AF9F900,30,6,180,15,true,283247a2-2b12-4a68-af17-5d37170d2d54,13_2,3,3,false,,
F6AF9F900,30,6,180,15,true,7c93fa49-7ca6-487b-892c-4e4ee73d3e22,13_3,3,3,false,,
F6AF9F900,30,6,180,15,true,0a580469-c3d9-4fed-aeb6-8d71deb69ffe,13_4,3,3,false,,
F6AF9F900,30,6,180,15,true,dd625a70-151f-48b3-a8a5-a40b2b792d40,13_5,2,2,false,,
F6AF9F900,30,6,180,15,true,a9c4500d-aea1-4801-ac38-42314caa8073,13_6,4,3,false,,
F6AF9F900,30,6,180,15,true,ad0ef456-c3fc-4308-82ae-c42bb751ec03,14_1,1,4,false,,
F6AF9F900,30,6,180,15,true,4bb66b28-6ae5-47ff-9db3-78ddf4e61e18,14_2,3,4,true,14_2,3
F6AF9F900,30,6,180,15,true,6c0f9734-ad81-46b3-a4ae-2f5189d12a06,14_3,4,2,false,,
F6AF9F900,30,6,180,15,true,743abd2c-8f77-45df-b4ec-de0a0e197fd5,14_4,1,2,false,,
F6AF9F900,30,6,180,15,true,933f57a7-f034-486e-b9e7-ccffe76aebfa,14_5,2,3,false,,
F6AF9F900,30,6,180,15,true,9d10b31a-ac89-4d9c-96fa-7e249cec30df,14_6,2,3,false,,
F6AF9F900,30,6,180,15,true,d706cdb2-77af-4608-92af-a3e2463762b1,15_1,4,2,false,,
F6AF9F900,30,6,180,15,true,a40fea09-b038-436f-828f-2b285d002f8e,15_2,4,4,false,,
F6AF9F900,30,6,180,15,true,a43f41ff-8780-42c7-9439-8f2d765d229f,15_3,1,3,false,,
F6AF9F900,30,6,180,15,true,c15435d2-1de5-41a4-947f-314598989f48,15_4,2,4,true,15_4,5
F6AF9F900,30,6,180,15,true,e8856b36-f2c7-42ee-bba9-1dd69bc196b6,15_5,3,4,false,,
F6AF9F900,30,6,180,15,true,348404ef-b4c2-4812-93b3-5bd1dd4594d5,15_6,2,3,false,,
F6AF9F900,30,6,180,15,true,0404aaa2-73db-42c9-bd40-32fcad50d46f,16_1,2,2,false,,
F6AF9F900,30,6,180,15,true,b1cf7117-5389-4335-adb7-66d65896fbe5,16_2,1,4,false,,
F6AF9F900,30,6,180,15,true,a899185a-d0a8-4702-aacf-ac867171c5a0,16_3,1,3,false,,
F6AF9F900,30,6,180,15,true,d34d3358-926a-4c34-9434-4a93b5a89c90,16_4,3,3,false,,
F6AF9F900,30,6,180,15,true,6ad89227-ca1d-4716-afda-1fda48506028,16_5,4,4,false,,
F6AF9F900,30,6,180,15,true,70c1839c-e2f3-4f83-837e-750998fc810b,16_6,3,2,false,,
F6AF9F900,30,6,180,15,true,981a5bf4-c981-46a7-8b13-800e1fb14b1a,17_1,2,2,true,17_1,2
F6AF9F900,30,6,180,15,true,97988a0a-882b-428b-b898-cc3d375265db,17_2,3,2,false,,
F6AF9F900,30,6,180,15,true,3fbb9249-9de0-4c2e-8fec-72c2bfd4f649,17_3,1,4,false,,
F6AF9F900,30,6,180,15,true,f51f80c6-7675-41c5-84ce-e15a65581dab,17_4,1,3,true,17_4,4
F6AF9F900,30,6,180,15,true,754c6d4b-b3c3-4f05-85c9-390336996410,17_5,2,3,false,,
F6AF9F900,30,6,180,15,true,88a5a6d5-cb60-4774-927b-2c7497438dd0,17_6,4,4,false,,
F6AF9F900,30,6,180,15,true,233fb7b0-a4b7-4900-ba7b-07a9e177d79d,18_1,4,2,false,,
F6AF9F900,30,6,180,15,true,c11b1fef-8484-493a-a034-705e1afc05d2,18_2,3,4,false,,
F6AF9F900,30,6,180,15,true,8d8056e3-9dc7-42e5-9af0-a979535c4c2d,18_3,4,3,false,,
F6AF9F900,30,6,180,15,true,f999c266-079b-482f-bd2c-bc0c1e8afe49,18_4,1,2,false,,
F6AF9F900,30,6,180,15,true,5cd58134-1ccd-4ad7-8c6f-077078932109,18_5,4,2,true,18_5,2
F6AF9F900,30,6,180,15,true,5e9160e3-d65c-43c5-92a8-30f709389bd7,18_6,4,3,false,,
F6AF9F900,30,6,180,15,true,2c77ddd9-2de4-4473-8cbd-1ee42f6a6d2f,19_1,4,2,false,,
F6AF9F900,30,6,180,15,true,c391567d-55b2-4230-b458-76ea5d606012,19_2,3,3,false,,
F6AF9F900,30,6,180,15,true,541c1945-d9fb-4ee9-bb7b-51f7e960f37a,19_3,3,3,false,,
F6AF9F900,30,6,180,15,true,f17ea173-619f-41d9-bcc4-88f58be94c74,19_4,3,4,false,,
